"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-02","55","69","46",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-03","53","67","44",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-04","56","69","45",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-05","53","68","45",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-06","52","65","42",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-07","62","73","51",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-08","64","76","53",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-09","56","65","43",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-10","56","70","48",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-11","51","57","45",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-12","53","58","47",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-13","52","57","46",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-14","49","60","43",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-15","50","59","44",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-16","52","62","42",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-17","50","56","45",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-18","51","63","45",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-19","50","62","40",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-20","51","63","40",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-21","51","65","40",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-22","52","60","46",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-23","50","59","45",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-24","48","59","39",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-25","54","66","48",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-26","51","58","46",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-27","49","58","44",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-28","46","55","42",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-29","50","63","41",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-30","49","60","37",
"USR0000CPUL","PULGAS CALIFORNIA, CA US","2020-12-31","50","60","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-01","50","57","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-02","51","60","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-03","50","62","41",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-04","51","59","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-05","48","59","37",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-06","49","60","38",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-07","48","58","39",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-08","51","57","42",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-09","51","56","42",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-10","47","58","39",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-11","50","58","42",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-12","46","55","37",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-13","49","56","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-14","52","55","42",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-15","45","52","38",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-16","48","52","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-17","45","55","38",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-18","48","58","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-19","48","54","40",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-20","49","56","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-21","52","59","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-22","55","60","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-23","53","59","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-24","53","63","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-25","56","64","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-26","58","60","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-27","51","59","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-28","54","60","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-29","51","60","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-30","53","61","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-01-31","53","66","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-01","56","65","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-02","54","58","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-03","46","57","35",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-04","48","57","37",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-05","46","60","37",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-06","51","64","41",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-07","53","66","41",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-08","52","59","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-09","53","63","42",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-10","57","74","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-11","60","72","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-12","55","67","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-13","51","57","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-14","52","58","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-15","52","63","42",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-16","53","60","46",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-17","53","70","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-18","55","65","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-19","51","64","41",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-20","53","65","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-21","58","74","46",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-22","58","61","50",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-23","53","59","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-24","53","67","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-25","57","77","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-26","60","74","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-27","60","74","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-28","62","73","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-02-29","54","58","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-01","51","60","42",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-02","59","73","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-03","62","76","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-04","60","77","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-05","57","65","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-06","56","61","50",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-07","52","55","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-08","52","60","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-09","55","66","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-10","59","70","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-11","61","70","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-12","57","70","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-13","56","66","46",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-14","53","54","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-15","51","54","46",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-16","47","56","42",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-17","48","57","40",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-18","49","55","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-19","52","61","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-20","53","64","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-21","53","63","45",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-22","56","69","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-23","54","55","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-24","52","58","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-25","51","57","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-26","48","58","37",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-27","50","58","39",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-28","53","59","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-29","55","62","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-30","56","63","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-03-31","56","64","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-01","54","61","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-02","53","65","41",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-03","53","61","44",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-04","53","60","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-05","53","55","46",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-06","48","52","43",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-07","49","63","39",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-08","55","62","47",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-09","57","64","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-10","58","64","53",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-11","55","60","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-12","56","62","53",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-13","57","68","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-14","59","77","46",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-15","62","77","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-16","57","62","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-17","56","62","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-18","58","64","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-19","57","65","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-20","57","63","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-21","56","65","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-22","59","71","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-23","61","70","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-24","63","76","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-25","65","78","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-26","60","67","53",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-27","60","72","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-28","64","77","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-29","59","65","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-04-30","59","69","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-01","59","71","50",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-02","61","70","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-03","60","67","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-04","59","74","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-05","60","70","48",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-06","62","77","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-07","66","85","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-08","68","88","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-09","60","69","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-10","60","68","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-11","61","77","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-12","61","67","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-13","60","68","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-14","62","69","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-15","62","69","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-16","62","73","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-17","67","78","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-18","62","67","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-19","60","67","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-20","60","69","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-21","62","75","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-22","60","69","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-23","62","76","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-24","64","85","53",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-25","73","92","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-26","74","92","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-27","76","87","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-28","64","77","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-29","63","73","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-30","67","75","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-05-31","63","69","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-01","63","74","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-02","70","88","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-03","77","93","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-04","71","85","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-05","62","65","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-06","61","67","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-07","60","67","53",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-08","62","75","50",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-09","66","84","53",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-10","68","83","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-11","66","80","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-12","63","69","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-13","62","69","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-14","64","72","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-15","64","71","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-16","63","72","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-17","66","83","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-18","73","88","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-19","68","77","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-20","63","75","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-21","64","71","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-22","65","79","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-23","66","78","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-24","66","78","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-25","65","75","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-26","65","76","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-27","65","75","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-28","62","70","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-29","63","76","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-06-30","68","84","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-01","64","75","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-02","63","74","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-03","63","73","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-04","65","82","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-05","67","75","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-06","63","70","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-07","63","76","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-08","65","78","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-09","65","79","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-10","66","79","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-11","68","82","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-12","69","85","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-13","65","73","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-14","64","74","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-15","65","76","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-16","64","73","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-17","65","76","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-18","65","77","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-19","65","73","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-20","63","70","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-21","63","72","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-22","65","76","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-23","65","75","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-24","63","70","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-25","65","78","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-26","65","75","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-27","65","76","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-28","63","72","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-29","63","73","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-30","64","73","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-07-31","63","71","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-01","65","73","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-02","65","74","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-03","67","77","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-04","65","70","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-05","63","67","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-06","66","76","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-07","68","80","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-08","68","82","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-09","69","83","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-10","68","80","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-11","67","76","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-12","68","79","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-13","72","94","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-14","83","103","71",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-15","83","97","69",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-16","82","96","71",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-17","77","94","70",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-18","76","91","68",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-19","75","84","66",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-20","70","79","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-21","70","83","64",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-22","72","84","64",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-23","71","83","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-24","73","85","64",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-25","68","79","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-26","65","69","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-27","63","74","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-28","65","76","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-29","65","75","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-30","65","75","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-08-31","65","77","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-01","64","74","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-02","66","74","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-03","64","70","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-04","65","77","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-05","73","98","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-06","85","106","72",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-07","86","103","66",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-08","72","83","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-09","65","66","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-10","64","68","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-11","64","77","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-12","66","82","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-13","64","71","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-14","64","73","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-15","67","77","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-16","69","80","65",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-17","70","78","66",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-18","69","76","64",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-19","69","79","64",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-20","72","89","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-21","68","79","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-22","67","77","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-23","67","79","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-24","69","79","64",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-25","67","75","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-26","67","80","58",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-27","74","98","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-28","83","97","64",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-29","69","81","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-09-30","67","87","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-01","77","96","67",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-02","76","91","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-03","70","90","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-04","66","79","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-05","64","82","52",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-06","64","76","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-07","62","67","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-08","63","68","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-09","63","71","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-10","66","75","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-11","67","78","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-12","68","86","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-13","70","87","59",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-14","72","89","62",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-15","77","97","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-16","80","92","66",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-17","75","92","61",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-18","72","84","60",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-19","66","78","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-20","67","85","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-21","69","86","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-22","65","76","56",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-23","62","72","54",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-24","61","71","53",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-25","63","73","57",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-26","66","78","55",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-27","65","82","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-28","63","75","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-29","61","77","50",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-30","59","71","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-10-31","60","77","49",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-11-01","62","77","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-11-02","64","80","51",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-11-03","60","72","50",
"USW00093228","HAYWARD AIR TERMINAL, CA US","2020-11-04","60","75","51",
